Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-09-15,BA,GB0002634946,2246.0,1417.0,0.2236,0.0183,0.0120,0.0009,0.0044,0.0320,0.0138,0.0102,0.0053,0.0045,0.0170,0.0134,0.0014,0.0014,0.0318,0.0169,0.0078,0.0071,0.0057,247.36000099999998,249.94999700000002,246.210007,249.0,245.22871400000002,9033300.0
2017-09-18,BA,GB0002634946,7480.0,5262.0,0.4477,0.0114,0.0234,0.0006,0.0092,0.0203,0.0101,0.0078,0.0025,0.0085,0.014,0.0265,0.0009,0.009,0.0209,0.0123,0.0076,0.0032,0.0082,249.97000099999997,253.789993,248.91000400000001,253.080002,249.24691800000002,5193000.0
2017-09-19,BA,GB0002634946,4722.0,3488.0,0.3565,0.0150,0.0339,0.0010,0.0095,0.0193,0.0070,0.0152,0.0019,0.0104,0.0178,0.0404,0.0012,0.0118,0.0218,0.0057,0.0155,0.0012,0.0106,253.080002,255.169998,251.63000499999998,252.460007,248.636307,4124700.0
2017-09-20,BA,GB0002634946,1566.0,682.0,0.4299,0.0151,0.0282,0.0000,0.0209,0.0267,0.0143,0.0179,0.0051,0.0098,0.0183,0.0406,0.0000,0.0184,0.0243,0.0154,0.0161,0.0073,0.0045,253.25999500000003,256.690002,252.25,255.460007,251.590881,3853200.0
2017-09-21,BA,GB0002634946,1487.0,1165.0,0.1500,0.0282,0.0033,0.0000,0.0013,0.0309,0.0074,0.0067,0.0067,0.0020,0.0266,0.0026,0.0000,0.0009,0.0266,0.0068,0.0086,0.0069,0.0017,256.130005,256.98999,254.419998,256.040009,252.162094,2809400.0
2017-09-22,BA,GB0002634946,1204.0,1002.0,0.0925,0.0050,0.0083,0.0000,0.0033,0.0291,0.0150,0.0066,0.0116,0.0199,0.0040,0.0060,0.0000,0.0040,0.0269,0.0120,0.0060,0.0060,0.0220,256.309998,259.299988,256.130005,256.450012,252.565887,3475600.0
2017-09-25,BA,GB0002634946,3569.0,2585.0,0.1489,0.0252,0.0056,0.0022,0.0008,0.0148,0.0168,0.0070,0.0056,0.0045,0.029,0.0058,0.0031,0.0008,0.0166,0.0155,0.0112,0.0092,0.0062,256.97000099999997,256.97000099999997,251.5,254.32000699999998,250.46815499999997,3479200.0
2017-09-26,BA,GB0002634946,1974.0,1704.0,0.2127,0.0086,0.0319,0.0000,0.0066,0.0030,0.0081,0.0132,0.0051,0.0046,0.0082,0.0340,0.0000,0.0076,0.0018,0.0082,0.0141,0.0047,0.0047,254.600006,256.480011,253.539993,253.69999700000002,249.857529,2173600.0
2017-09-27,BA,GB0002634946,6631.0,5092.0,0.4516,0.0134,0.0335,0.0011,0.0081,0.0099,0.0157,0.0062,0.0096,0.0088,0.0126,0.0363,0.0014,0.0086,0.0082,0.0127,0.0075,0.0073,0.0093,255.270004,258.769989,253.97000099999997,255.27999900000003,251.413589,3840100.0
2017-09-28,BA,GB0002634946,1408.0,1184.0,0.0000,0.0052,0.0442,0.0014,0.0102,0.0091,0.0159,0.0039,0.0067,0.0141,0.0062,0.0513,0.0017,0.0114,0.0114,0.0117,0.0040,0.0044,0.0138,254.11000099999998,255.80000299999998,251.169998,254.270004,250.4189,2586100.0
