Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-06-20,WMT,US9311421039,2922.0,782.0,0.0697,0.0075,0.0110,0.0000,0.0116,0.0287,0.0226,0.0116,0.0021,0.0233,0.0051,0.0153,0.0000,0.0153,0.0307,0.0000,0.0077,0.0026,0.0026,75.879997,75.91999799999999,75.32,75.540001,73.766975,10019200.0
2017-06-21,WMT,US9311421039,1002.0,473.0,0.1604,0.0080,0.0140,0.0000,0.0190,0.0210,0.0100,0.0040,0.0020,0.0080,0.0084,0.0063,0.0000,0.0085,0.0106,0.0085,0.0000,0.0021,0.0042,75.599998,76.610001,75.58000200000001,76.239998,74.450546,9011400.0
2017-06-22,WMT,US9311421039,2770.0,1772.0,0.2879,0.0151,0.0090,0.0004,0.0036,0.0108,0.0076,0.0108,0.0029,0.0043,0.0113,0.0073,0.0006,0.0040,0.0113,0.0090,0.0084,0.0022,0.0034,76.029999,76.059998,75.300003,75.519997,73.747437,8111300.0
2017-06-23,WMT,US9311421039,375.0,218.0,0.0239,0.0027,0.0240,0.0000,0.0080,0.0320,0.0080,0.0080,0.0000,0.0080,0.0000,0.0138,0.0000,0.0000,0.0000,0.0138,0.0000,0.0000,0.0138,75.599998,75.779999,74.550003,74.839996,73.083405,13080300.0
2017-06-26,WMT,US9311421039,1100.0,582.0,0.1361,0.0200,0.0036,0.0000,0.0000,0.0091,0.0109,0.0073,0.0036,0.0055,0.0206,0.0034,0.0000,0.0000,0.0069,0.0172,0.0069,0.0069,0.0103,74.949997,75.93,74.91999799999999,75.5,73.727913,8587500.0
2017-06-27,WMT,US9311421039,1131.0,641.0,0.2237,0.0269,0.0090,0.0000,0.0009,0.0103,0.0116,0.0035,0.0054,0.0036,0.0301,0.0064,0.0000,0.0000,0.0119,0.0174,0.0031,0.0095,0.0063,75.5,76.370003,75.449997,76.010002,74.225945,6454400.0
2017-06-28,WMT,US9311421039,3213.0,906.0,0.1941,0.0143,0.0296,0.0000,0.0047,0.0106,0.0358,0.0118,0.0212,0.0156,0.0055,0.0232,0.0000,0.0000,0.0044,0.0187,0.0198,0.0132,0.0066,76.25,76.800003,76.139999,76.510002,74.71421099999999,6988900.0
2017-06-29,WMT,US9311421039,7709.0,4523.0,0.3193,0.0075,0.0134,0.0006,0.0039,0.0079,0.0181,0.0038,0.0104,0.0118,0.0063,0.0130,0.0009,0.0043,0.0076,0.0160,0.0028,0.0076,0.0112,76.25,76.32,75.489998,75.93,74.147827,7063500.0
2017-06-30,WMT,US9311421039,2516.0,1268.0,0.2074,0.0075,0.0183,0.0012,0.0087,0.0143,0.0115,0.0079,0.0071,0.0072,0.0039,0.0126,0.0016,0.0126,0.0126,0.0118,0.0071,0.0079,0.0071,76.08000200000001,76.269997,75.66999799999999,75.68,73.90369399999999,6963300.0
2017-07-03,WMT,US9311421039,1374.0,443.0,0.1081,0.016,0.0335,0.0044,0.0131,0.0437,0.0052,0.0000,0.0052,0.0262,0.0158,0.009,0.0,0.0,0.0135,0.0045,0.0,0.0045,0.0,75.839996,76.339996,75.08000200000001,75.360001,73.591202,4848600.0
2017-07-06,WMT,US9311421039,1430.0,537.0,0.0703,0.0223,0.0252,0.0014,0.0091,0.0293,0.0049,0.0203,0.0007,0.0014,0.0205,0.0093,0.0000,0.0056,0.0447,0.0112,0.0149,0.0019,0.0037,75.349998,75.970001,75.239998,75.470001,73.698624,6161800.0
2017-07-07,WMT,US9311421039,1909.0,689.0,0.1510,0.0204,0.0288,0.0021,0.0089,0.0252,0.0110,0.0152,0.0021,0.0084,0.0218,0.0174,0.0015,0.0043,0.0407,0.0131,0.0116,0.0014,0.0087,75.650002,75.82,75.050003,75.33000200000001,73.56190500000001,5307100.0
2017-07-10,WMT,US9311421039,943.0,341.0,0.0782,0.0244,0.0360,0.0042,0.0244,0.0392,0.0137,0.0053,0.0053,0.0064,0.0264,0.0352,0.0029,0.0235,0.0469,0.0205,0.0000,0.0029,0.0029,75.150002,75.309998,73.129997,73.230003,71.5112,15066700.0
2017-07-13,WMT,US9311421039,3246.0,2270.0,0.4354,0.0210,0.0089,0.0000,0.0065,0.0311,0.0206,0.0089,0.0071,0.0053,0.0177,0.0040,0.0000,0.0048,0.0216,0.0233,0.0044,0.0097,0.0031,74.66999799999999,75.25,74.510002,75.050003,73.288483,8160500.0
2017-07-14,WMT,US9311421039,2798.0,1692.0,0.3786,0.0175,0.0168,0.0011,0.0064,0.0211,0.0168,0.0071,0.0122,0.0082,0.0177,0.0112,0.0006,0.0023,0.0248,0.0124,0.0077,0.0106,0.0023,76.269997,76.559998,75.910004,76.339996,74.54819499999999,9151900.0
2017-07-17,WMT,US9311421039,2033.0,965.0,0.1526,0.0142,0.0241,0.001,0.0157,0.0167,0.0188,0.0041,0.0091,0.0039,0.0145,0.0094,0.0,0.0093,0.0156,0.0155,0.0062,0.0135,0.001,76.290001,76.870003,76.190002,76.370003,74.577499,8835600.0
2017-07-18,WMT,US9311421039,3183.0,1207.0,0.3089,0.0145,0.0302,0.0015,0.0185,0.0207,0.0226,0.0069,0.0085,0.0076,0.0058,0.0157,0.0008,0.0124,0.0174,0.0249,0.0058,0.0124,0.0050,76.25,76.540001,76.0,76.199997,74.41147600000001,4314900.0
2017-07-19,WMT,US9311421039,5386.0,2644.0,0.1903,0.0137,0.0141,0.0000,0.0080,0.0126,0.0160,0.0093,0.0065,0.0059,0.0148,0.0091,0.0000,0.0034,0.0185,0.0148,0.0136,0.0053,0.0060,76.08000200000001,76.220001,75.599998,75.870003,74.089233,5313600.0
2017-07-20,WMT,US9311421039,6779.0,2648.0,0.6296,0.0112,0.0186,0.0003,0.0087,0.0111,0.0139,0.0069,0.0052,0.0078,0.0113,0.0148,0.0004,0.0053,0.0204,0.0144,0.0098,0.0034,0.0094,75.980003,76.25,75.699997,76.019997,74.23571,4965400.0
2017-07-21,WMT,US9311421039,2985.0,1161.0,0.2504,0.0064,0.0177,0.0007,0.0087,0.0067,0.0114,0.0033,0.0060,0.0047,0.0043,0.0138,0.0009,0.0017,0.0138,0.0164,0.0052,0.0077,0.0077,75.839996,76.230003,75.550003,76.150002,74.362663,7153300.0
2017-07-24,WMT,US9311421039,11954.0,3762.0,0.3566,0.0058,0.0336,0.0005,0.0044,0.0101,0.0139,0.0044,0.0041,0.0084,0.0045,0.0111,0.0003,0.0032,0.0157,0.013,0.0048,0.0037,0.0098,76.029999,77.160004,76.029999,76.889999,75.085297,7388000.0
2017-07-25,WMT,US9311421039,2809.0,1592.0,0.3690,0.0125,0.0053,0.0000,0.0057,0.0132,0.0185,0.0036,0.0054,0.0043,0.0113,0.0025,0.0000,0.0056,0.0151,0.0151,0.0038,0.0063,0.0032,77.610001,78.860001,77.389999,78.519997,76.677025,11504000.0
