ticker,ISIN,Date,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr
VZ,US92343V1044,2017-05-06 12:00:00,920,289,0.0189,0.0120,0.0174,0.0011,0.0043,0.0141,0.0098,0.0011,0.0033,0.0054,0.0069,0.0138,0.0000,0.0035,0.0069,0.0035,0.0035,0.0000,0.0000
VZ,US92343V1044,2017-05-07 12:00:00,920,289,0.0192,0.0120,0.0174,0.0011,0.0043,0.0141,0.0098,0.0011,0.0033,0.0054,0.0069,0.0138,0.0000,0.0035,0.0069,0.0035,0.0035,0.0000,0.0000
VZ,US92343V1044,2017-05-08 06:00:00,536,228,0.0091,0.0092,0.0000,0.0000,0.0037,0.0148,0.0304,0.0074,0.0110,0.0120,0.0128,0.0000,0.0000,0.0000,0.0128,0.0362,0.0085,0.0128,0.0149
VZ,US92343V1044,2017-05-08 12:00:00,1871,1517,0.0033,0.0016,0.0011,0.0005,0.0005,0.0048,0.0102,0.0011,0.0000,0.0107,0.0020,0.0013,0.0007,0.0007,0.0053,0.0086,0.0013,0.0000,0.0079
VZ,US92343V1044,2017-05-08 13:00:00,489,178,0.0060,0.0061,0.0123,0.0000,0.0164,0.0102,0.0348,0.0102,0.0102,0.0204,0.0000,0.0169,0.0000,0.0169,0.0169,0.0056,0.0281,0.0056,0.0112
VZ,US92343V1044,2017-05-08 15:00:00,712,300,0.0053,0.0112,0.0112,0.0000,0.0084,0.0197,0.0281,0.0056,0.0140,0.0393,0.0200,0.0000,0.0000,0.0000,0.0133,0.0200,0.0133,0.0200,0.0467
VZ,US92343V1044,2017-05-08 16:00:00,394,132,0.0039,0.0051,0.0152,0.0000,0.0000,0.0076,0.0152,0.0051,0.0102,0.0025,0.0076,0.0303,0.0000,0.0000,0.0076,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-05-08 18:00:00,888,412,0.0120,0.0135,0.0304,0.0000,0.0135,0.0203,0.0372,0.0034,0.0068,0.0236,0.0218,0.0364,0.0000,0.0146,0.0218,0.0218,0.0073,0.0000,0.0218
VZ,US92343V1044,2017-05-08 20:00:00,438,351,0.0252,0.0136,0.0136,0.0000,0.0023,0.0080,0.0250,0.0171,0.0068,0.0193,0.0183,0.0018,0.0000,0.0000,0.0073,0.0147,0.0128,0.0055,0.0073
VZ,US92343V1044,2017-05-08 22:00:00,768,374,0.0074,0.0091,0.0143,0.0000,0.0013,0.0052,0.0716,0.0260,0.0521,0.0221,0.0080,0.0107,0.0000,0.0027,0.0107,0.0695,0.0214,0.0588,0.0134
VZ,US92343V1044,2017-05-09 23:00:00,121,65,0.0055,0.0000,0.0331,0.0000,0.0000,0.0000,0.0083,0.0165,0.0000,0.0083,0.0000,0.0308,0.0000,0.0000,0.0000,0.0000,0.0154,0.0000,0.0000
VZ,US92343V1044,2017-05-10 14:00:00,159,46,0.0086,0.0063,0.0000,0.0000,0.0063,0.0063,0.0692,0.0000,0.0063,0.0440,0.0000,0.0000,0.0000,0.0000,0.0217,0.0435,0.0000,0.0000,0.0435
VZ,US92343V1044,2017-05-10 20:00:00,261,75,0.0072,0.0000,0.0268,0.0000,0.0115,0.0038,0.0192,0.0000,0.0038,0.0153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133
VZ,US92343V1044,2017-05-11 03:00:00,327,138,0.0431,0.0000,0.0367,0.0000,0.0122,0.0061,0.0214,0.0306,0.0061,0.0214,0.0000,0.0580,0.0000,0.0290,0.0000,0.0145,0.0290,0.0145,0.0145
VZ,US92343V1044,2017-05-11 04:00:00,149,65,0.0112,0.0000,0.0403,0.0000,0.0134,0.0067,0.0134,0.0336,0.0067,0.0134,0.0000,0.0615,0.0000,0.0308,0.0000,0.0154,0.0308,0.0154,0.0154
VZ,US92343V1044,2017-05-11 07:00:00,306,138,0.0027,0.0000,0.0412,0.0000,0.0137,0.0046,0.0114,0.0343,0.0069,0.0114,0.0000,0.0585,0.0000,0.0293,0.0000,0.0146,0.0293,0.0146,0.0146
VZ,US92343V1044,2017-05-11 10:00:00,192,87,0.0025,0.0052,0.0313,0.0000,0.0104,0.0156,0.0156,0.0260,0.0052,0.0156,0.0000,0.0230,0.0000,0.0230,0.0000,0.0230,0.0345,0.0115,0.0230
VZ,US92343V1044,2017-05-11 11:00:00,42,0,0.0126,0.0000,0.0000,0.0000,0.0000,0.0000,0.1429,0.0000,0.0000,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
VZ,US92343V1044,2017-05-11 12:00:00,115,86,0.0056,0.0022,0.0370,0.0000,0.0131,0.0087,0.0262,0.0458,0.0174,0.0131,0.0041,0.0533,0.0000,0.0246,0.0082,0.0287,0.0574,0.0287,0.0082
VZ,US92343V1044,2017-05-11 14:00:00,157,45,0.0017,0.0191,0.0382,0.0064,0.0637,0.0318,0.0064,0.0191,0.0000,0.0127,0.0000,0.0000,0.0000,0.0222,0.0222,0.0000,0.0667,0.0000,0.0222
VZ,US92343V1044,2017-05-11 16:00:00,668,487,0.0238,0.0031,0.0054,0.0000,0.0016,0.0062,0.0271,0.0295,0.0078,0.0225,0.0031,0.0031,0.0000,0.0021,0.0052,0.0219,0.0323,0.0073,0.0156
VZ,US92343V1044,2017-05-11 17:00:00,132,71,0.0031,0.0152,0.0076,0.0000,0.0000,0.0227,0.0303,0.0530,0.0000,0.0303,0.0000,0.0000,0.0000,0.0000,0.0141,0.0141,0.0704,0.0000,0.0141
VZ,US92343V1044,2017-05-11 19:00:00,1993,661,0.0123,0.0075,0.0226,0.0000,0.0060,0.0130,0.0140,0.0316,0.0060,0.0070,0.0045,0.0318,0.0000,0.0091,0.0136,0.0136,0.0303,0.0045,0.0091
VZ,US92343V1044,2017-05-11 21:00:00,260,101,0.0020,0.0000,0.0038,0.0000,0.0077,0.0038,0.0615,0.0231,0.0192,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0594,0.0495,0.0198,0.0396
VZ,US92343V1044,2017-05-11 23:00:00,83,47,0.0040,0.0000,0.0241,0.0000,0.0241,0.0000,0.0120,0.0361,0.0000,0.0120,0.0000,0.0213,0.0000,0.0213,0.0000,0.0000,0.0213,0.0000,0.0000
VZ,US92343V1044,2017-05-12 01:00:00,1400,506,0.0421,0.0071,0.0243,0.0000,0.0057,0.0129,0.0186,0.0329,0.0071,0.0100,0.0040,0.0356,0.0000,0.0079,0.0119,0.0158,0.0316,0.0079,0.0079
VZ,US92343V1044,2017-05-12 07:00:00,718,266,0.0021,0.0072,0.0253,0.0000,0.0061,0.0083,0.0137,0.0308,0.0072,0.0066,0.0016,0.0371,0.0000,0.0081,0.0081,0.0162,0.0291,0.0065,0.0097
