"Date","Index","D12","E12","b/m","tbl","AAA","BAA","lty","ntis","Rfree","infl","ltr","corpr","svar","csp","CRSP_SPvw","CRSP_SPvwx"
"1986-02-01","226.92","7.98","14.55","0.5363767217066692","0.0706","0.0967","0.11109999999999999","0.0841","-0.017915708019015462","0.005866094110792403","-0.0027443","0.1145","0.0752","0.0010892899705134149","-0.0019917179","0.0765","0.0716"
"1986-03-01","238.9","8.02","14.52","0.5196276276936782","0.06559999999999999","0.09","0.105","0.0766","-0.016414383824163617","0.005451778678245275","-0.0045907","0.077","0.0256","0.0013737344071425434","-0.0019183155","0.0558","0.0533"
"1986-04-01","235.52","8.046666666666667","14.583333333333334","0.5297144586822722","0.060599999999999994","0.08789999999999999","0.10189999999999999","0.0782","-0.024531718616234533","0.005037291517268084","-0.0021495","-0.008","0.0016","0.0024589460682946295","-0.0022293278","-0.0133","-0.0151"
"1986-05-01","247.35","8.073333333333332","14.646666666666667","0.5035407708170149","0.061500000000000006","0.0909","0.10289999999999999","0.0848","-0.02184720093347507","0.005111911886176114","0.0030694","-0.0505","-0.0164","0.0013699311814272962","-0.0022166983","0.0553","0.0508"
"1986-06-01","250.84","8.1","14.71","0.49928145737351537","0.0621","0.0913","0.10339999999999999","0.079","-0.012165508166013889","0.0051616557055167035","0.0048915","0.0613","0.0218","0.0015965187419832755","-0.002562187","0.0157","0.0133"
"1986-07-01","236.12","8.143333333333333","14.756666666666668","0.5323014008820994","0.0583","0.0888","0.1016","0.0809","-0.011165052070502168","0.004846569717603015","0.0003049","-0.0108","0.0031","0.00241582444763914","-0.0023567229","-0.0575","-0.0594"
"1986-08-01","252.93","8.186666666666667","14.803333333333335","0.49780334397420906","0.0553","0.0872","0.1018","0.0763","-0.00948195047049936","0.004597747474928414","0.0018276","0.0499","0.0275","0.0012605843445050338","-0.0026330017","0.0744","0.0701"
"1986-09-01","231.32","8.23","14.85","0.5346292671335952","0.0521","0.0889","0.102","0.0827","-0.004924232571127481","0.004332268823660005","0.0048573","-0.05","-0.0114","0.004207383400623852","-0.00237943","-0.0832","-0.0857"
"1986-10-01","243.98","8.246666666666666","14.726666666666668","0.5032458022909666","0.0518","0.0886","0.1024","0.0803","-0.008046169129274973","0.004307376586302997","0.0009081278057133763","0.0289","0.0189","0.0009905938032132443","-0.0022567755","0.0565","0.0538"
"1986-11-01","249.22","8.263333333333334","14.603333333333333","0.4936710844569357","0.0535","0.0868","0.1007","0.0779","-0.002151582539826942","0.004448424405895883","0.0009073038577953072","0.0267","0.0233","0.0017308563248134943","-0.0024090172","0.0249","0.0197"
"1986-12-01","242.17","8.28","14.48","0.49843086579287427","0.0553","0.0849","0.09970000000000001","0.0789","-0.011437394112355854","0.004597747474928414","0.0009064814036643735","-0.0018","0.0117","0.001262342072193379","-0.0022403247","-0.0275","-0.0302"
"1987-01-01","274.08","8.3","14.686666666666667","0.4378973513002539","0.054299999999999994","0.0836","0.09720000000000001","0.0778","-0.0058960085650670594","0.0045147929671327915","0.006314860858674472","0.0161","0.0216","0.0024782275478602827","-0.0020474996","0.1352","0.1337"
"1987-02-01","284.2","8.32","14.893333333333334","0.42491198251790707","0.0559","0.08380000000000001","0.0965","0.0763","-0.0045542617608309785","0.0046475168767105834","0.00359066813072854","0.0202","0.0058","0.0014122467212712723","-0.0020419471","0.0418","0.0378"
"1987-03-01","291.7","8.34","15.1","0.42804021365129363","0.0559","0.0836","0.09609999999999999","0.0795","-0.002283468080227516","0.0046475168767105834","0.004470280130903732","-0.0223","-0.0087","0.0019710955628481817","-0.0020372883","0.0263","0.0238"
"1987-04-01","288.36","8.4","14.873333333333335","0.43147185919977604","0.0564","0.0885","0.10039999999999999","0.0859","0.004359046853551597","0.0046889894861314695","0.0053380909676163995","-0.0473","-0.0502","0.00419390652383918","-0.0017254676","-0.009","-0.0111"
"1987-05-01","290.1","8.46","14.646666666666668","0.4304908861610162","0.056600000000000004","0.0933","0.1051","0.088","0.006766713670726361","0.00470557804831833","0.0035429620763441287","-0.0105","-0.0052","0.002489234233408889","-0.001669804","0.0091","0.0052"
"1987-06-01","304.0","8.52","14.42","0.40789239744803657","0.0567","0.0932","0.1052","0.0877","0.0051298009075575034","0.004713872226220254","0.003530453799382659","0.0098","0.0155","0.0010704212448864022","-0.0017502493","0.0501","0.0477"
"1987-07-01","318.66","8.566666666666666","14.9","0.3835432161644123","0.056900000000000006","0.0942","0.1061","0.0907","0.0017833971236288527","0.004730460375646573","0.0026396847707732454","-0.0178","-0.0119","0.0008181600319024289","-0.0016543335","0.0498","0.0479"
"1987-08-01","329.8","8.613333333333333","15.38","0.37045382001164123","0.0604","0.0967","0.10800000000000001","0.0936","0.0018425168113367174","0.005020708456863798","0.005258557253467051","-0.0165","-0.0075","0.0017761284192603873","-0.001639377","0.0391","0.0354"
"1987-09-01","321.83","8.66","15.86","0.3799667216170829","0.064","0.1018","0.1131","0.0992","0.006187444678955745","0.005319161477600027","0.005231049417552503","-0.0369","-0.0422","0.0025348305417534777","-0.002827205","-0.0219","-0.0241"
"1987-10-01","251.79","8.71","16.406666666666666","0.49485084247540795","0.0613","0.1052","0.1162","0.0926","0.010454665933826652","0.005095330063170003","0.002605298911763173","0.0623","0.0507","0.07094512077872482","-0.0029006428","-0.2158","-0.2179"
"1987-11-01","230.3","8.76","16.953333333333333","0.5380273240435222","0.056900000000000006","0.1001","0.11230000000000001","0.0931","0.009923037402387511","0.004730460375646573","0.0008669267989858374","0.0037","0.0125","0.006785454967336563","-0.0027874932","-0.0819","-0.0865"
"1987-12-01","247.08","8.81","17.5","0.5088120154938803","0.057699999999999994","0.1011","0.11289999999999999","0.092","0.013341878458973137","0.004796810221822201","0.0","0.0165","0.0212","0.006852188182276564","-0.0027006902","0.0739","0.071"
"1988-01-01","257.07","8.856666666666667","17.863333333333333","0.5037738354219649","0.0581","0.09880000000000001","0.1107","0.0852","0.008456722966028727","0.0048299834941197516","0.0025962801256316816","0.0666","0.0517","0.009157507535286956","-0.0024314059","0.0427","0.0411"
"1988-02-01","267.82","8.903333333333332","18.226666666666667","0.47619737210492274","0.056600000000000004","0.094","0.10619999999999999","0.0854","0.008881703785364873","0.00470557804831833","0.0025895569067336767","0.0052","0.0138","0.0019673463732219065","-0.0024640666","0.0474","0.0406"
"1988-03-01","258.89","8.95","18.59","0.5075299538243313","0.057","0.09390000000000001","0.1057","0.0901","0.00613110660165825","0.00473875434717347","0.004301081899390702","-0.0307","-0.0188","0.0016591989415042916","-0.0025722006","-0.0308","-0.0334"
"1988-04-01","261.33","9.043333333333333","19.616666666666667","0.49647448987123155","0.0591","0.0967","0.109","0.0929","0.005172292828011135","0.004912911860644416","0.005136997597916328","-0.016","-0.0149","0.003459561165435294","-0.0028162559","0.0105","0.0088"
"1988-05-01","262.16","9.136666666666667","20.643333333333334","0.496770254834771","0.0626","0.099","0.1104","0.0952","0.001477465102439194","0.00520310699818125","0.003410062980541964","-0.0102","-0.0057","0.002555773348874881","-0.002696618","0.008","0.0029"
"1988-06-01","273.5","9.23","21.67","0.47111887230297284","0.0646","0.0986","0.11","0.0917","-0.005525903285997506","0.0053688949888789465","0.004246290881451004","0.0368","0.0379","0.002361307739038058","-0.002646697","0.0477","0.0451"
"1988-07-01","272.02","9.306666666666667","22.023333333333333","0.4739915348588125","0.0673","0.09960000000000001","0.11109999999999999","0.0947","-0.002926865264437034","0.005592665186109015","0.004228336109521105","-0.017","-0.0111","0.0019106186236199057","-0.0028339008","-0.0045","-0.0074"
"1988-08-01","261.52","9.383333333333335","22.37666666666667","0.4966406615312677","0.0706","0.1011","0.1121","0.095","-0.006353318466439256","0.005866094110792403","0.004210532536343458","0.0058","0.0054","0.001390319443444432","-0.0028375883","-0.0325","-0.0373"
"1988-09-01","271.91","9.46","22.73","0.4775404536870951","0.0724","0.09820000000000001","0.109","0.0917","-0.004761595223612941","0.006015205654787454","0.0067001925698195654","0.0345","0.0326","0.00119273987602777","-0.0026083753","0.0427","0.0401"
"1988-10-01","278.97","9.55","23.07","0.46959718893258556","0.0735","0.0951","0.1041","0.0889","-0.010649691263318542","0.006106318431760786","0.003333336419758217","0.0308","0.0273","0.0016315426515455575","-0.0023128648","0.0269","0.0233"
"1988-11-01","273.7","9.64","23.41","0.4771791100538659","0.0776","0.09449999999999999","0.1048","0.0923","-0.008008220009708626","0.0064458474833888725","0.0008316008795259878","-0.0196","-0.0169","0.001347996678562713","-0.002435042","-0.0144","-0.0198"
"1988-12-01","277.72","9.73","23.75","0.4652835739680988","0.08070000000000001","0.09570000000000001","0.1065","0.0918","-0.021639155594369085","0.006702488059672521","0.0016611299500765373","0.011","0.0039","0.0006281108122689368","-0.0022913172","0.0186","0.0152"
"1989-01-01","297.47","9.813333333333334","24.153333333333332","0.4307694934936302","0.0827","0.0962","0.1065","0.0903","-0.022553019345242745","0.006868027677819554","0.004966897628336864","0.0203","0.0202","0.0009645730339014701","-0.0025423857","0.0723","0.0696"
"1989-02-01","288.86","9.896666666666667","24.55666666666667","0.4467784572195237","0.08529999999999999","0.0964","0.1061","0.0935","-0.025037132223523346","0.007083188221516074","0.00412031897302007","-0.0179","-0.0129","0.0011760792832169388","-0.0022795386","-0.025","-0.0292"
"1989-03-01","294.87","9.98","24.96","0.46869141357330335","0.0882","0.098","0.1067","0.0929","-0.023258690580705118","0.007323120379781322","0.0057400731610599805","0.0122","0.0064","0.001286451730587853","-0.0023804474","0.023","0.0204"
"1989-04-01","309.64","10.086666666666668","25.046666666666667","0.4444352571523069","0.08650000000000001","0.09789999999999999","0.1061","0.0918","-0.022983769048605003","0.007182477476018073","0.00651999049728118","0.0159","0.0213","0.0009555838178017449","-0.0026446865","0.0517","0.0499"
"1989-05-01","320.52","10.193333333333333","25.133333333333333","0.4334415257141705","0.0843","0.09570000000000001","0.10460000000000001","0.0878","-0.02818231144642396","0.007000439644744496","0.0056703270600879496","0.0401","0.0379","0.0010730555515424513","-0.0027039558","0.041","0.0355"
"1989-06-01","317.98","10.3","25.22","0.4405629369769596","0.0815","0.091","0.1003","0.0821","-0.02404819810556873","0.006768707195371443","0.002420331960065672","0.055","0.0395","0.0014295301231181605","-0.0026943259","-0.0056","-0.0079"
"1989-07-01","346.08","10.423333333333334","24.71","0.40403508903805824","0.0788","0.08929999999999999","0.0987","0.0801","-0.028620318839593647","0.006545200036003249","0.0024144880945175533","0.0238","0.0178","0.0010188255707681867","-0.0025756293","0.0901","0.0882"
"1989-08-01","351.45","10.546666666666667","24.2","0.39272706017309217","0.079","0.08960000000000001","0.09880000000000001","0.0841","-0.02486645280023847","0.006561757835141075","0.0016064260482735728","-0.0259","-0.0163","0.00138045079343947","-0.0026672979","0.0199","0.0155"
"1989-09-01","349.15","10.67","23.69","0.39920975037321466","0.0775","0.0901","0.09910000000000001","0.0847","-0.030119628632349203","0.006437567658424271","0.003205130948948331","0.0019","0.004","0.000550191684789843","-0.0027566186","-0.004","-0.0066"
"1989-10-01","340.36","10.796666666666667","23.416666666666668","0.4064149288490329","0.0764","0.0892","0.0981","0.081","-0.024302650526491828","0.006346485058863978","0.004788516731797094","0.0379","0.0276","0.005635910249648328","-0.0025489149","-0.0236","-0.0257"
"1989-11-01","345.99","10.923333333333334","23.143333333333334","0.3972257017961992","0.07690000000000001","0.0889","0.0981","0.0808","-0.02700902049331659","0.006387887268919915","0.002385687016203374","0.0078","0.007","0.0008448087494527364","-0.0026664039","0.0205","0.0166"
"1989-12-01","353.4","11.05","22.87","0.39045474357111726","0.07629999999999999","0.0886","0.09820000000000001","0.0816","-0.01232016359361917","0.006338204411151612","0.00158730192057241","-0.0006","0.0006","0.000923422914711718","-0.0029288342","0.0227","0.02"
"1990-01-01","329.08","11.14","22.47","0.4149713959251739","0.0764","0.08990000000000001","0.09939999999999999","0.0865","-0.013776207890185204","0.006346485058863978","0.010256500167189282","-0.0343","-0.0191","0.0028920475821503106","-0.0028601947","-0.0677","-0.0694"
"1990-02-01","331.89","11.23","22.07","0.40917308973261013","0.0774","0.0922","0.1014","0.0876","-0.011641259598683408","0.0064292877649038205","0.004698520781554114","-0.0025","-0.0012","0.0010085784001915919","-0.0026738677","0.0134","0.009"
"1990-03-01","339.94","11.32","21.67","0.4713339563609768","0.079","0.09369999999999999","0.10210000000000001","0.0889","-0.010270396590595896","0.006561757835141075","0.005453850682463725","-0.0044","-0.0011","0.0010322449075175506","-0.0023641623","0.0266","0.0244"
"1990-04-01","330.8","11.433333333333334","21.533333333333335","0.4802842560110811","0.07769999999999999","0.0946","0.10300000000000001","0.0924","-0.010121361760597405","0.006454127239798541","0.00155279534306082","-0.0202","-0.0191","0.0009667773762328274","-0.0023237108","-0.0245","-0.0265"
"1990-05-01","361.23","11.546666666666667","21.39666666666667","0.44356997351094674","0.0774","0.0947","0.1041","0.0883","-0.001977226423399389","0.0064292877649038205","0.002324681403359591","0.0415","0.0385","0.0013614463876271891","-0.002431405","0.0974","0.0924"
"1990-06-01","358.02","11.66","21.26","0.442949432254078","0.07730000000000001","0.0926","0.10220000000000001","0.0864","-0.00047046285257552255","0.006421007802825946","0.005403332328052441","0.023","0.0216","0.001350825468918156","-0.0025342714","-0.0068","-0.0089"
"1990-07-01","356.15","11.716666666666667","21.42","0.4392124466473909","0.0762","0.0924","0.102","0.086","0.0049350036682329805","0.006329923694869773","0.003841725815998707","0.0107","0.0102","0.0012984369472704466","-0.0034740157","-0.0045","-0.0065"
"1990-08-01","322.56","11.773333333333333","21.58","0.48807356293700943","0.0745","0.0941","0.1041","0.092","0.0014980464603625817","0.006189141025811876","0.009160369398664195","-0.0419","-0.0292","0.005827789447107212","-0.0038832506","-0.0908","-0.0949"
"1990-09-01","306.05","11.83","21.74","0.5202896659707724","0.0736","0.0956","0.10640000000000001","0.0914","0.0014226453962383658","0.006114600999853951","0.008323922446945006","0.0117","0.0091","0.001984791136696683","-0.0032591891","-0.049","-0.0512"
"1990-10-01","304.0","11.916666666666666","21.606666666666666","0.5224519209115885","0.0717","0.0953","0.1074","0.0898","-0.0004162771499244785","0.005957220474126722","0.006010536502142543","0.0215","0.0132","0.004492764303181828","-0.0026211334","-0.0036","-0.0061"
"1990-11-01","322.22","12.003333333333334","21.473333333333333","0.4985056550700291","0.0706","0.09300000000000001","0.10619999999999999","0.0858","0.0009740745846748677","0.005866094110792403","0.0022446698538239494","0.0402","0.0285","0.002439892240207788","-0.0026320853","0.0646","0.0599"
"1990-12-01","330.22","12.09","21.34","0.4844968598832044","0.0674","0.09050000000000001","0.1043","0.0844","-0.0017369336225420006","0.005600952009645132","0.0","0.0187","0.0167","0.0007945956506246484","-0.0023382328","0.028","0.025"
"1991-01-01","343.93","12.096666666666666","21.206666666666667","0.46630779969229535","0.0622","0.0904","0.1045","0.0837","0.0007261351151446226","0.00516994610150757","0.005961269516499224","0.013","0.015","0.003193549376823765","-0.0022499869","0.045","0.0431"
"1991-02-01","367.07","12.103333333333333","21.073333333333334","0.4427204407774671","0.0594","0.0883","0.1007","0.0841","0.0012777199246239907","0.004937789029623811","0.0014847812675794457","0.003","0.0121","0.0024313466797147004","-0.0022466856","0.0716","0.0674"
"1991-03-01","375.22","12.11","20.94","0.4571255997199591","0.0591","0.08929999999999999","0.1009","0.0844","0.003374929433429036","0.004912911860644416","0.0014825799602226743","0.0038","0.0108","0.001375055447096576","-0.0024701057","0.0244","0.0223"
"1991-04-01","375.35","12.123333333333333","20.43","0.46123959873540016","0.0565","0.0886","0.09939999999999999","0.0837","0.005899487095523087","0.004697283801622449","0.001480385170434203","0.014","0.0138","0.0020727743837289712","-0.0023251798","0.0023","0.0002"
"1991-05-01","389.83","12.136666666666667","19.92","0.43996696944673824","0.0546","0.0886","0.0986","0.0845","0.006981482595047487","0.004539680042031891","0.0029542118974316043","0.0","0.0039","0.0015851690632242156","-0.0026470033","0.0429","0.0388"
"1991-06-01","371.16","12.15","19.41","0.4582437430119549","0.0557","0.0901","0.09960000000000001","0.086","0.014292990481263217","0.004630927351336415","0.0029455102297569658","-0.0063","-0.0018","0.001179890320123773","-0.0023828567","-0.0454","-0.0475"
"1991-07-01","387.81","12.193333333333333","18.88","0.44035678156055563","0.0558","0.09","0.0989","0.085","0.014859560730944955","0.004639222148425043","0.001469507979359978","0.0157","0.0167","0.0011053298920351846","-0.0021621899","0.0465","0.0448"
"1991-08-01","395.43","12.236666666666666","18.35","0.437639637271652","0.0533","0.0875","0.0965","0.0818","0.017332770876136022","0.004431831577316127","0.00293255342127772","0.034","0.0275","0.00203763706942131","-0.0020694528","0.0239","0.0199"
"1991-09-01","387.86","12.28","17.82","0.44153183703099674","0.052199999999999996","0.0861","0.0951","0.079","0.02311066138253663","0.004340566098420212","0.004382768155095134","0.0303","0.0271","0.00047469663155381953","-0.0017709068","-0.0169","-0.0191"
"1991-10-01","392.46","12.253333333333332","17.203333333333333","0.43400345378123883","0.0499","0.0855","0.0949","0.0791","0.025404527064600873","0.004149711359042041","0.0014566644964641641","0.0054","0.0043","0.0011256625661529047","-0.0021871421","0.0135","0.0119"
"1991-11-01","375.22","12.226666666666667","16.586666666666666","0.46015449030635514","0.045599999999999995","0.0848","0.09449999999999999","0.0789","0.03058210604097665","0.0037927982386962624","0.0029069787913093108","0.0082","0.0106","0.0020490198454512767","-0.001427475","-0.0402","-0.044"
"1991-12-01","417.09","12.2","15.97","0.42034441734015393","0.0407","0.08310000000000001","0.0926","0.073","0.0316383707632633","0.003385927937521152","0.000725426219697804","0.0581","0.0436","0.002049549298795454","-0.0012532164","0.1141","0.1115"
"1992-01-01","408.79","12.24","16.043333333333333","0.4132296784533297","0.038","0.08199999999999999","0.0913","0.0776","0.031858822856570455","0.0031616633375788523","0.0014492756159902157","-0.0324","-0.0173","0.0008724425980132544","-0.0012723765","-0.0183","-0.0197"
"1992-02-01","412.7","12.28","16.116666666666667","0.40763052516093295","0.0384","0.08289999999999999","0.09230000000000001","0.0777","0.03343671332198515","0.0031948908965192886","0.003614026340556374","0.0051","0.0096","0.0009132278952833033","-0.0013307521","0.0129","0.0094"
"1992-03-01","403.69","12.32","16.19","0.40210603421764723","0.0404","0.08349999999999999","0.0925","0.0797","0.0417099956262012","0.0033610121321788027","0.005037794029957302","-0.0094","-0.0073","0.000469757340934654","-0.0012508721","-0.0195","-0.0219"
"1992-04-01","414.95","12.32","16.476666666666667","0.3873034717692683","0.0375","0.0833","0.09210000000000002","0.0803","0.038481066022696485","0.0031201273362436777","0.0014347204756601506","0.0016","0.0016","0.0016610437611605953","-0.0015031952","0.0286","0.0272"
"1992-05-01","415.35","12.32","16.763333333333335","0.3829985162855326","0.0363","0.0828","0.0913","0.0781","0.03715694905994529","0.0030204338934973107","0.0014326650014956943","0.0243","0.0254","0.0006900287485606192","-0.0015877929","0.0049","0.0011"
"1992-06-01","408.14","12.32","17.05","0.3920423538331407","0.0366","0.08220000000000001","0.09050000000000001","0.0765","0.043040729751515655","0.0030453581859601906","0.003572708337573496","0.02","0.0156","0.0007529193607727504","-0.0012735065","-0.015","-0.0175"
"1992-07-01","424.21","12.343333333333334","17.38","0.3833486996935862","0.0321","0.08070000000000001","0.08839999999999999","0.0726","0.041438520586602696","0.002671428555158865","0.002137514173310838","0.0398","0.0308","0.0008974628402918645","-0.0013636615","0.0409","0.0395"
"1992-08-01","414.03","12.366666666666667","17.71","0.39940503692424356","0.0313","0.0795","0.08650000000000001","0.0725","0.042884178699105775","0.0026049375355777045","0.0028429301308340238","0.0067","0.009","0.0003695473719597591","-0.0014314693","-0.0206","-0.0242"
"1992-09-01","417.8","12.39","18.04","0.3976569721096054","0.0291","0.07919999999999999","0.0862","0.071","0.041182303912274364","0.002422064432376409","0.0028348707858473483","0.0185","0.0099","0.0008722412616092415","-0.0010761546","0.0113","0.0089"
"1992-10-01","418.68","12.386666666666667","18.39","0.4032511777507015","0.0286","0.0799","0.08839999999999999","0.0741","0.04102200860928149","0.002380497699058599","0.003532324407545294","-0.0198","-0.0156","0.0009441446759774949","-0.00090211186","0.0048","0.0035"
"1992-11-01","431.35","12.383333333333335","18.74","0.3936264584752829","0.0313","0.081","0.08960000000000001","0.0748","0.037900652115770324","0.0026049375355777045","0.001409443503233604","0.001","0.0069","0.0005080947268322914","-0.00083605819","0.0338","0.0301"
"1992-12-01","435.71","12.38","19.09","0.3941096141989526","0.0322","0.07980000000000001","0.08810000000000001","0.0726","0.03881645475181322","0.0026797396217596997","-0.0007044734352637549","0.0246","0.0228","0.0004715524011532887","-0.0011115236","0.0134","0.0112"
"1993-01-01","438.78","12.413333333333334","19.34","0.393048104460834","0.03","0.0791","0.0867","0.0725","0.04163859576704339","0.002496880198587146","0.004920923814198496","0.028","0.025","0.00034885074836064835","-0.0015522385","0.0073","0.006"
"1993-02-01","443.38","12.446666666666667","19.59","0.3859601968908335","0.029300000000000003","0.0771","0.0839","0.0698","0.04061880499171362","0.002438690641933646","0.0035001785822096204","0.0354","0.0256","0.0011468966115893142","-0.0014793405","0.0135","0.0104"
"1993-03-01","451.67","12.48","19.84","0.33361352638732605","0.029500000000000002","0.0758","0.0815","0.0702","0.03710494316857628","0.002455316575064413","0.0034879700517186072","0.0021","0.0025","0.001004724862456293","-0.0016690258","0.0212","0.0186"
"1993-04-01","440.19","12.493333333333334","19.67","0.33434980595256286","0.0287","0.0746","0.0814","0.0701","0.03981147968591046","0.0023888111839466424","0.0027816429618767705","0.0072","0.0052","0.0010047847801875583","-0.0014462842","-0.0245","-0.0258"
"1993-05-01","450.19","12.506666666666666","19.5","0.32488242147966084","0.0296","0.07429999999999999","0.0821","0.0701","0.0402302501086213","0.002463629437972937","0.0013879252748480759","0.0047","0.002","0.0008173083210730163","-0.0016500074","0.0263","0.0225"
"1993-06-01","450.53","12.52","19.33","0.32593124756094427","0.030699999999999998","0.0733","0.08070000000000001","0.0668","0.0410504900032481","0.0025550663694133826","0.0013860016078773747","0.0449","0.0293","0.0005738514434130113","-0.0017479702","0.0035","0.0011"
"1993-07-01","448.13","12.52","19.69","0.3237770308188938","0.0304","0.0717","0.0793","0.0656","0.04087108838823853","0.0025301298536250343","0.0","0.0191","0.01","0.0006089624327488146","-0.001390471","-0.0046","-0.0059"
"1993-08-01","463.56","12.52","20.05","0.31386498333839247","0.0302","0.06849999999999999","0.076","0.0623","0.04017807132464701","0.002513505164298646","0.00276625349289011","0.0434","0.0287","0.00028156882391687304","-0.0012521643","0.0374","0.034"
"1993-09-01","458.93","12.52","20.41","0.32235182146238445","0.029500000000000002","0.0666","0.07339999999999999","0.0627","0.04172450568887946","0.002455316575064413","0.0020696799385259584","0.0005","0.0043","0.0004706747481028213","-0.0011537305","-0.0076","-0.0098"
"1993-10-01","467.83","12.54","20.903333333333332","0.3113628329216831","0.0302","0.0667","0.0731","0.0623","0.040320855234424434","0.002513505164298646","0.0041265533110170435","0.0096","0.0051","0.0003142271920853581","-0.0010548299","0.0199","0.0186"
"1993-11-01","461.79","12.56","21.39666666666667","0.31107941081016693","0.031","0.0693","0.0766","0.0651","0.04390534088184621","0.0025800022633871954","0.0006861063733988085","-0.0259","-0.0188","0.0005763515882276802","-0.0010516947","-0.0087","-0.0121"
"1993-12-01","466.45","12.58","21.89","0.3052672229090084","0.030600000000000002","0.0693","0.07690000000000001","0.0654","0.04575517202654804","0.002546754266575944","0.0","0.002","0.0067","0.0002696820854201309","-0.001012497","0.0126","0.0106"
"1994-01-01","481.61","12.623333333333333","22.163333333333334","0.28805856716297956","0.0298","0.0692","0.0765","0.0637","0.043738732246800305","0.0024802549564817873","0.0027397277411202693","0.0257","0.0202","0.0004234883886362665","-0.00097607727","0.0334","0.032"
"1994-02-01","467.14","12.666666666666668","22.436666666666667","0.2990588208680001","0.0325","0.0708","0.0776","0.0682","0.04516270928357632","0.0027046724071270504","0.003414117030545964","-0.045","-0.0286","0.0010260765093427254","-0.0011355039","-0.0272","-0.0301"
"1994-03-01","445.77","12.71","22.71","0.30748380506932604","0.035","0.0748","0.08130000000000001","0.0725","0.0419300092129408","0.0029124214470349747","0.0034025212165012704","-0.0395","-0.0383","0.0008921025333741602","-0.001099839","-0.0435","-0.0457"
"1994-04-01","450.91","12.753333333333334","23.54","0.30366478621342424","0.0368","0.0788","0.0852","0.0745","0.03985999897697759","0.0030619740358198626","0.0013577527846700167","-0.015","-0.0097","0.0013736679829490959","-0.00095162781","0.0128","0.0115"
"1994-05-01","456.51","12.796666666666667","24.37","0.2974694757018966","0.0414","0.0799","0.0862","0.0759","0.03966813414085236","0.0034440624025550487","0.0006782374324791185","-0.0082","-0.0062","0.0007505030622204124","-0.0010085097","0.0163","0.0126"
"1994-06-01","444.27","12.84","25.2","0.30841707670307816","0.0414","0.0797","0.08650000000000001","0.0774","0.03404619404803472","0.0034440624025550487","0.003384097984240494","-0.01","-0.0081","0.0007971327420031782","-0.00096572186","-0.0248","-0.0271"
"1994-07-01","458.25","12.87","25.91","0.2969853807729684","0.0433","0.08109999999999999","0.08800000000000001","0.0746","0.031339713653570474","0.0036018389166028258","0.0026990158403527595","0.0363","0.0309","0.0003272826068867438","-0.00064309391","0.0327","0.0314"
"1994-08-01","475.5","12.9","26.62","0.2856838193200228","0.044800000000000006","0.08070000000000001","0.0874","0.0761","0.028769236106566516","0.003726381740813787","0.0040350163409914605","-0.0086","-0.0031","0.000560387683828625","-0.00097495811","0.0413","0.038"
"1994-09-01","462.71","12.93","27.33","0.2909046585988527","0.0462","0.0834","0.0898","0.08","0.029100024886317563","0.003842607717450249","0.002680925899738611","-0.0331","-0.0265","0.0008018928357052015","-0.00083929779","-0.0239","-0.0262"
"1994-10-01","472.35","13.013333333333334","28.42","0.28607127371314517","0.0495","0.0857","0.092","0.0809","0.02609023030692823","0.004116515511839482","0.000669160985543215","-0.0025","-0.005","0.0011584282625527783","-0.00077172889","0.0226","0.021"
"1994-11-01","453.69","13.096666666666666","29.51","0.2989926142670591","0.0529","0.0868","0.0932","0.0808","0.022946800470421885","0.00439864509416767","0.0013368782090175159","0.0066","0.0018","0.0008363991438241044","-0.0005588157","-0.0362","-0.0394"
"1994-12-01","459.27","13.18","30.6","0.2915683000067602","0.055999999999999994","0.08460000000000001","0.091","0.0799","0.016656839736869596","0.004655811536193956","0.0","0.0161","0.0157","0.000704922987415859","-0.00057600688","0.015","0.0124"
"1995-01-01","470.42","13.18","31.25","0.2908537343814016","0.0571","0.08460000000000001","0.0908","0.078","0.01486903362227609","0.004747048249910975","0.004000005333346358","0.0273","0.0256","0.0002893765707096939","-0.00077978728","0.026","0.0243"
"1995-02-01","487.39","13.18","31.9","0.27873003559222","0.057699999999999994","0.08259999999999999","0.0885","0.0758","0.014453696012118449","0.004796810221822201","0.003984069014874292","0.0287","0.0289","0.00047241407141917986","-0.00071551559","0.0392","0.0363"
"1995-03-01","500.71","13.18","32.55","0.3138765418776539","0.057300000000000004","0.0812","0.087","0.0755","0.014357779952888675","0.004763635849022147","0.0033079752295451193","0.0091","0.0095","0.00048430571919072393","-0.00056677049","0.0293","0.0272"
"1995-04-01","514.71","13.243333333333332","33.17666666666666","0.3019947008247009","0.0565","0.0803","0.086","0.0745","0.012983731603936902","0.004697283801622449","0.0032970685983787196","0.0169","0.0175","0.00025692037835744466","-0.00062688226","0.0294","0.0279"
"1995-05-01","533.4","13.306666666666667","33.803333333333335","0.2922642542456368","0.0567","0.0765","0.08199999999999999","0.0677","0.010685393031896076","0.004713872226220254","0.00197303582585817","0.079","0.0631","0.001011441975579649","-0.00039768418","0.0398","0.0365"
"1995-06-01","544.75","13.37","34.43","0.28642961789533944","0.0547","0.073","0.079","0.067","0.008168805590879104","0.004547975596029828","0.001969150619880896","0.0139","0.0079","0.0006967641769796179","-0.00026772572","0.0241","0.0222"
